T, A, B, Oc, C, Oj, tj, Dp, Dn, E, t1, dx1, dy1, s1, t2, dx2, dy2, s2, t3, dx3, dy3, s3, savg
338, -0.248, -0.265, -0.219, 0.567, 0.634, 0.102, 0.344, 0, 0.177, 15, 2.5, 0.52, 91, 15, 1.7, 1.3, 73, 15, 1.9, 1.3, 76, 80
402, -0.571, -0.139, -0.184, 1.93, 0.553, 0.0662, 0.351, 0.312, 0.0211, 15, -0.11, 0.31, 19, 15, -0.094, 0.39, 20, 3, 0.59, 0.4, 23, 21
374, -0.378, -0.164, -0.0856, 1.2, 0.706, 0.0865, 0.475, -0.49, 0.0689, 1, 0.43, -0.012, 15, 1.1, 0.43, -0.017, 15, 1.1, 0.41, -0.013, 14, 15
320, -0.222, -0.15, -0.187, 2.04, 0.673, 0.12, 0.355, 0.526, 0.569, 15, 0.32, 1.1, 34, 1.4, 0.48, 0.0062, 17, 15, 1.3, 1.1, 60, 37
301, -0.38, -0.0303, -0.234, 1.68, 0.744, 0.271, 0.371, 0.506, 0.143, 15, -0.23, 0.093, 18, 15, 1.3, 1.9, 65, 15, 1.1, 2.6, 65, 50
396, -0.393, -0.324, -0.27, 0.922, 0.776, 0.0971, 0.342, -0.037, 0.164, 2.2, 0.6, 0.12, 21, 15, 2, 1.1, 79, 15, 2.1, 1.1, 81, 60
308, -0.361, -0.0954, -0.277, 0.44, 0.66, 0.13, 0.342, 0.712, 0.189, 1.8, -0.14, -0.003, 4.2, 2.2, -0.061, -0.15, 4.9, 11, 1.1, -0.054, 46, 18
401, -0.738, -0.192, -0.145, 2.17, 0.633, 0.137, 0.326, -0.109, 0.198, 2.9, 0.91, -0.038, 31, 3.1, 0.93, -0.014, 32, 3, 0.93, 0.11, 32, 32
500, -0.633, -0.271, -0.172, 1.84, 0.632, 0.222, 0.334, -0.166, 0.00156, 2.7, 0.68, -0.23, 25, 2.6, 0.66, -0.14, 24, 2.5, 0.62, 0.22, 22, 24
669, -0.453, -0.22, -0.178, 0.827, 0.785, 0.214, 0.302, -0.0248, 0.208, 1.1, 0.4, 0.029, 14, 0.98, 0.41, 0.036, 14, 0.95, 0.4, 0.043, 14, 14
276, -0.519, -0.207, -0.297, 2.21, 0.776, 0.226, 0.355, 0.0409, 0.195, 12, -0.66, 0.46, 21, 15, -0.59, 0.5, 24, 15, -0.32, 0.42, 21, 22
299, -0.274, -0.205, -0.223, 1.48, 0.72, 0.135, 0.345, 0.579, 0.194, 1.1, 0.45, -0.0052, 16, 15, 1.5, 1.7, 68, 1.5, 0.56, 0.069, 19, 34
287, -0.413, -0.332, -0.185, 2.07, 0.669, 0.127, 0.356, 0.6, 0.102, 1.9, 0.67, 0.0055, 23, 15, 3.7, -0.12, 1.3e+02, 15, 3.5, -0.7, 1.2e+02, 91
385, -0.793, -0.168, -0.163, 0.72, 0.705, 0.216, 0.32, 0.689, 0.176, 1.1, 0.39, -0.012, 14, 2.2, 0.54, -0.15, 20, 2.2, 0.37, -0.2, 15, 16
619, -0.456, -0.117, -0.171, 2.68, 0.718, 0.179, 0.298, 0.51, 0.176, 2.2, 0.28, -0.43, 14, 1.6, -0.13, -0.29, 5.7, 15, 1.5, 0.65, 62, 27
500, -0.314, -0.0526, -0.191, 0.259, 0.478, 0.133, 0.258, 0.324, 0.0883, 3.7, 0.097, 0.28, 9.6, 6.6, 0.26, -0.26, 17, 3.3, -0.2, 0.071, 6.5, 11
569, -0.728, -0.0507, -0.198, 1.31, 0.8, 0.207, 0.479, 0.0548, 0.104, 0.93, 0.41, -0.038, 14, 0.93, 0.42, -0.046, 14, 0.9, 0.41, -0.041, 14, 14
310, -0.616, -0.113, -0.312, 1.73, 0.786, 0.0988, 0.377, 0.305, 0.0754, 14, 2.6, -2.8, 1.1e+02, 4, 0.65, -0.22, 25, 13, 2.1, -2.8, 91, 74
318, -0.795, -0.114, -0.279, 1.77, 0.796, 0.12, 0.38, 0.634, 0.0753, 15, 3, -2.8, 1.2e+02, 12, 1.7, -2.8, 78, 11, 1.1, -2.8, 63, 86
394, -0.721, -0.0255, -0.345, 1.73, 0.654, 0.109, 0.546, 0.125, -0.0393, 15, 1.5, 0.049, 62, 15, 1.3, 0.59, 55, 15, 1, 0.98, 50, 56
384, -0.758, -0.0279, -0.204, 1.74, 0.65, 0.103, 0.357, 0.17, -0.0639, 15, 1.8, -2.2, 81, 15, 2.1, -2.1, 87, 15, 1.9, -2.2, 83, 84
484, -0.0292, 0.0946, -0.162, 0.48, 0.57, 0.126, 0.34, 0.427, 0.174, 15, -1.4, -0.33, 31, 15, -1.4, -0.37, 30, 15, -1.5, 0.095, 31, 30
315, -0.0842, -0.259, -0.293, 2.31, 0.792, 0.138, 0.338, 0.536, 0.16, 1, 0.42, 0.033, 15, 1.1, 0.44, 0.026, 15, 1.1, 0.45, 0.028, 15, 15
508, -0.608, -0.0961, -0.197, 1.11, 0.696, 0.165, 0.342, 0.115, -0.00552, 2.7, 0.66, -0.23, 24, 15, 3, -1.7, 1.1e+02, 15, 2.9, -1.8, 1.1e+02, 80
528, -0.691, -0.107, -0.187, 1.07, 0.673, 0.112, 0.319, 0.333, 0.0179, 3.4, 0.77, 0.089, 27, 6, 1.2, 0.19, 42, 15, 2.5, 1.4, 96, 55
427, -0.696, -0.0821, -0.198, 2.34, 0.614, 0.12, 0.409, 0.478, 0.141, 15, 3.6, -0.23, 1.2e+02, 15, 3.1, 1.5, 1.1e+02, 15, 3.5, 0.83, 1.2e+02, 1.2e+02
705, -0.737, -0.0913, -0.208, 2.01, 0.676, 0.133, 0.416, -0.0692, -0.0128, 4, 0.44, 0.42, 20, 2.7, 0.13, -0.32, 9.7, 4.1, 0.43, 0.5, 20, 17
437, -0.335, -0.0891, -0.186, 1.11, 0.663, 0, 0.34, 0.309, 0.0304, 5.1, -0.024, 0.093, 7, 3.7, 0.075, -0.12, 7.6, 4.8, -0.00028, -0.073, 6.5, 7
411, -0.279, -0.166, -0.266, 0.797, 0.627, 0.126, 0.369, 0.0398, 0.197, 15, 1.6, 0.065, 65, 15, 1, -0.93, 50, 15, 0.79, -1, 45, 53
305, -0.421, -0.291, -0.201, 2.79, 0.808, 0.0867, 0.383, 0.141, 0.192, 0.9, 0.43, 0.0072, 15, 0.93, 0.44, 0.0051, 15, 0.93, 0.42, 0.0051, 14, 15
293, -0.791, -0.314, -0.183, 2.08, 0.705, 0.103, 0.365, 0.604, 0.0318, 2.6, 1, 0.11, 35, 15, 4.9, 1.5, 1.7e+02, 15, 5, 0.59, 1.7e+02, 1.2e+02
295, -0.81, -0.000831, -0.255, 2.29, 0.704, 0.129, 0.384, 0.644, -0.00198, 15, 3.9, 0.9, 1.3e+02, 15, 3.9, -0.23, 1.3e+02, 15, 3.5, -0.38, 1.2e+02, 1.3e+02
524, -0.694, -0.0728, -0.245, 2.26, 0.72, 0.128, 0.368, 0.489, 0.09, 9.6, 1.6, -0.22, 60, 4.6, 1.1, -0.042, 39, 15, -0.29, 1.9, 35, 45
411, -0.707, -0.136, -0.228, 1.27, 0.803, 0.129, 0.402, 0.635, 0.0731, 1.1, 0.48, -0.018, 16, 1.3, 0.52, -0.031, 18, 15, 3.7, -1.1, 1.3e+02, 54
338, -0.273, -0.282, -0.22, 2.79, 0.712, 0.251, 0.341, -0.00137, 0.186, 2.1, 0.7, -0.0055, 24, 2.2, 0.73, 0.0038, 25, 2.1, 0.71, 0.084, 24, 25
337, -0.191, -0.231, -0.22, 0.848, 0.742, 0.186, 0.343, 0.00253, 0.176, 1.6, 0.49, -0.016, 17, 1.3, 0.45, -0.025, 16, 2, 0.6, 0.058, 21, 18
294, -0.411, -0.0751, -0.156, 0.954, 1.98, 0.236, 0.343, 0.195, 0.0258, 0.57, 0.29, 0.0029, 10, 0.55, 0.29, 0.00036, 10, 0.57, 0.31, 0.0011, 11, 11
309, -0.42, -0.0195, -0.276, 1.13, 0.718, 0.143, 0.363, 0.602, 0.159, 15, 2, -0.3, 76, 15, 1.7, -0.83, 70, 15, 1.8, 0.62, 70, 72
498, -0.237, -0.256, -0.232, 1.68, 0.756, 0.182, 0.338, 0.229, 0.0834, 4.1, 0.82, -0.21, 30, 1.7, 0.47, -0.12, 17, 15, 1.2, 1.5, 59, 35
572, -0.749, -0.0687, -0.17, 1.12, 0.667, 0.182, 0.388, 0.0865, 0.101, 15, 2.7, 0.68, 99, 15, 3.2, -0.4, 1.1e+02, 15, 3, -0.78, 1.1e+02, 1.1e+02
315, -0.421, -0.304, -0.188, 1.48, 0.721, 0.137, 0.323, 0.726, 0.106, 2.1, 0.68, 0.1, 23, 2.1, 0.71, 0.18, 25, 1.9, 0.68, 0.029, 23, 24
419, -0.319, -0.288, -0.315, 2.17, 0.607, 0.133, 0.324, 0.573, 0.105, 2.4, 0.033, -0.21, 6.2, 2.8, 0.63, 0.35, 24, 2.8, 0.62, 0.33, 23, 18
245, -0.649, -0.207, -0.121, 1.4, 0.619, 0.234, 0.493, -0.0225, 0.209, 15, 1.1, -0.083, 49, 15, 0.84, -0.27, 42, 1.6, 0.35, -0.14, 13, 35
268, -0.604, -0.0199, -0.0802, 2.69, 0.662, 0.194, 0.403, -0.158, 0.194, 15, 1.7, 0.64, 69, 15, 2.1, 0.017, 80, 15, 2.1, 0.12, 79, 76
470, -0.669, -0.117, -0.303, 1.06, 0.558, 0.108, 0.342, 0.717, 0.481, 15, -0.18, -1.4, 30, 15, 2.8, 0.31, 1e+02, 15, 2.7, 0.46, 97, 76
526, -0.947, -0.149, -0.0292, 1.08, 0.84, 0.148, 0.35, 0.202, 0.0195, 0.85, 0.39, -0.0032, 14, 0.88, 0.4, -0.0093, 14, 0.88, 0.38, -0.0072, 13, 14
191, -0.829, -0.16, -0.253, 2.06, 0.641, 0.145, 0.342, -0.071, -0.0147, 15, 2.8, -0.094, 1e+02, 15, 1.3, -2, 64, 15, 2, -1.7, 81, 82
193, -0.666, -0.143, -0.266, 1.66, 0.631, 0.148, 0.288, -0.069, 0.0164, 15, 0.84, -1.7, 52, 15, 1.7, -1.3, 72, 15, 1.8, -0.72, 71, 65
492, -0.728, -0.0498, -0.243, 0.74, 0.733, 0.127, 0.317, 0.379, 0.0438, 2.8, 0.31, -0.62, 17, 5.8, 1.3, 0.17, 45, 3.7, 0.54, 0.37, 22, 28
571, -0.71, -0.111, -0.226, 1.15, 0.683, 0.132, 0.352, 0.826, 0.0723, 15, 2.7, 1.9, 1e+02, 15, 3.6, 0.55, 1.2e+02, 15, 3.6, -0.52, 1.2e+02, 1.2e+02
444, -0.457, -0.377, -0.265, 1.57, 0.668, 0.111, 0.397, 0.705, 0.162, 2.9, 0.83, -0.026, 29, 3.2, 0.89, 0.0022, 31, 2.8, 0.81, -0.076, 28, 29
333, -0.607, -0.246, -0.268, 2.06, 0.788, 0.087, 0.412, 0.618, 0.164, 1.3, 0.53, -0.026, 18, 1.4, 0.53, 0.028, 18, 3.4, 0.95, 0.052, 33, 23
353, -0.663, -0.0425, -0.118, 2.73, 0.656, 0.155, 0.661, 0.421, 0.00265, 2.5, 0.94, -0.11, 32, 2.5, 0.97, -0.14, 33, 2.5, 0.97, -0.018, 33, 32
334, -0.662, -0.0323, -0.074, 1.7, 0.633, 0.155, 0.575, 0.697, 0.5, 15, 1.2, 1.9, 62, 15, 1.7, 1.6, 73, 15, 1.2, 1.8, 62, 66
534, -0.572, -0.139, -0.308, 1.18, 0.601, 0.148, 0.322, -0.0933, 0.0806, 15, -0.14, -1.3, 30, 15, 0.3, 2.2, 45, 15, 2, 1.7, 82, 52
537, -0.691, -0.136, -0.297, 1.92, 0.852, 0.5, 0.316, -0.0449, 0.137, 0.93, 0.4, 0.078, 14, 0.9, 0.41, 0.066, 14, 0.88, 0.41, 0.064, 14, 14
494, -0.737, -0.168, -0.207, 1, 0.742, 0.127, 0.43, 0.309, 0.113, 14, 1.6, 2.8, 80, 2.5, 0.64, 0.11, 23, 2.3, 0.4, 0.34, 17, 40
563, -0.705, -0.11, -0.259, 1.09, 0.863, 0.104, 0.476, -0.0496, -0.0785, 1, 0.39, -0.059, 14, 0.98, 0.4, -0.049, 14, 0.98, 0.4, -0.054, 14, 14
126, -0.809, -0.154, -0.293, 2.4, 0.706, 0.142, 0.327, -0.0852, -0.1, 15, 1.8, 0.31, 71, 15, 1.8, -0.0015, 70, 15, 1.8, -0.017, 71, 70
489, -0.666, -0.156, -0.287, 0.957, 0.759, 0.146, 0.352, -0.0916, -0.0889, 1.6, -0.32, -0.078, 6, 2.4, 0.5, 0.18, 19, 2.3, 0.54, -0.11, 20, 15
390, -0.249, -0.318, -0.214, 1.21, 0.638, 0.104, 0.362, 0.239, -0.0822, 2.6, 0.71, -0.0098, 25, 2.7, 0.67, -0.098, 24, 2.6, 0.66, -0.061, 24, 24
406, -0.202, -0.335, -0.198, 1.36, 0.632, 0.103, 0.355, 0.467, -0.0248, 15, 2.3, -0.87, 88, 15, 1.5, 1.4, 68, 15, 0.75, -1.9, 52, 69
373, -0.83, -0.0669, -0.164, 1.59, 0.606, 0.165, 0.41, 0.822, 0.146, 15, 1.8, 1.3, 75, 15, -0.098, -2.4, 40, 15, -0.43, -2.2, 38, 51
425, -0.813, -0.0584, -0.164, 1.14, 0.648, 0.192, 0.528, 0.587, 0.117, 15, 2.2, 1.1, 84, 2, -0.066, 0.03, 3.7, 2.3, 0.72, -0.1, 25, 38
484, -0.943, -0.0279, -0.284, 0.902, 0.793, 0.145, 0.429, 0.16, 0.118, 1.9, -0.19, 0.032, 4.8, 1.6, -0.22, 0.024, 4.8, 1.5, -0.31, 0.0026, 5.6, 5.1
495, -0.619, -0.0732, -0.233, 1.13, 0.786, 0.144, 0.428, 0.086, 0.191, 15, 1.2, -1.9, 63, 15, 2.4, -1.2, 91, 15, 2.3, -1.6, 90, 81
433, -0.528, -0.0757, -0.262, 2.15, 0.789, 0.139, 0.384, 0.295, 0.131, 1.2, 0.46, -0.037, 16, 1.2, 0.45, -0.071, 16, 1.2, 0.48, -0.064, 17, 16
579, -0.617, -0.21, -0.275, 2.02, 0.77, 0.101, 0.365, -0.186, 0.172, 15, 0.65, 0.51, 37, 15, 0.059, 0.37, 21, 15, 0.36, 0.59, 30, 29
338, -0.248, -0.265, -0.219, 0.567, 0.634, 0.102, 1, 0.584, 0.177, 15, 2.2, 0.85, 83, 15, 2.4, -0.16, 89, 15, 2.4, -0.21, 89, 87
390, -0.759, -0.0158, -0.21, 2.13, 0.658, 0.133, 0.382, 0.546, 0.0114, 15, 3.5, 0.57, 1.2e+02, 15, 3.5, -0.011, 1.2e+02, 15, 3.5, 0.17, 1.2e+02, 1.2e+02
330, -0.746, -0.0247, -0.22, 2.32, 0.702, 0.0973, 0.372, 0.0544, -0.00451, 15, 2.9, -0.69, 1e+02, 15, 2.8, -1.1, 1e+02, 15, -0.18, -1.3, 29, 78
502, -0.412, -0.0519, -0.163, 1.13, 0.709, 0.157, 0.499, 0.264, 0.029, 15, 2.1, -0.82, 81, 15, 2.2, -0.88, 83, 15, 2.1, -1.1, 82, 82
503, -0.395, -0.0607, -0.214, 1.09, 0.473, 0.132, 0.269, -0.161, 0.292, 15, 0.95, 0.32, 45, 15, 0.94, 0.073, 44, 15, 0.96, 0.1, 45, 45
374, -0.63, -0.142, -0.32, 1.74, 0.555, 0.131, 0.623, 0.187, 0.0236, 1.2, -0.34, 0.007, 5.7, 1.2, -0.35, -0.011, 5.8, 1.2, -0.35, -0.01, 5.8, 5.7
340, -0.633, -0.0514, -0.296, 1.74, 0.707, 0.154, 0.545, 0.26, 0.0818, 15, 3.7, -0.085, 1.3e+02, 15, 3.7, 0.64, 1.3e+02, 15, 3.7, 0.61, 1.3e+02, 1.3e+02
376, -0.616, -0.0631, -0.191, 2.06, 0.575, 0.225, 0.312, 0.131, -0.00286, 15, 3.1, 2.8, 1.2e+02, 15, 3.2, 2.7, 1.2e+02, 15, 3.4, 2.4, 1.3e+02, 1.2e+02
322, -0.632, -0.16, -0.268, 2.09, 0.605, 0.216, 0.552, 0.206, 0.131, 15, 1.5, -2.2, 73, 15, 2.4, -2.1, 96, 15, -0.62, -0.92, 27, 66
447, -0.76, -0.0298, -0.236, 1.93, 0.641, 0.111, 0.522, -0.131, 0.0531, 15, 2.6, -0.73, 96, 15, 1.1, -2, 61, 15, 2.4, 1.2, 90, 83
145, -0.696, -0.142, -0.295, 2.16, 0.597, 0.173, 0.32, -0.078, -0.0415, 15, 0.16, 0.074, 21, 15, 0.17, 0.017, 21, 15, 0.092, 0.0069, 19, 20
640, -0.717, -0.0163, -0.228, 2.15, 0.651, 0.133, 0.37, 0.898, 0.0685, 15, 1.6, 0.31, 64, 15, 1.4, -0.47, 58, 15, 0.96, 1.2, 51, 57
419, -0.755, 0.0129, -0.228, 1.38, 0.669, 0.132, 0.345, 0.952, 0.0253, 15, 2.6, -1.9, 99, 15, 2.8, -1.6, 1.1e+02, 15, 2.7, -1.8, 1e+02, 1e+02
366, -0.733, -0.0455, -0.127, 1.65, 0.546, 0.141, 0.448, 0.216, -0.0386, 15, 4.2, 1.1, 1.4e+02, 15, 4.1, 0.88, 1.4e+02, 15, 4.3, 0.28, 1.5e+02, 1.4e+02
382, -0.72, -0.0434, -0.107, 1.12, 0.77, 0.172, 0.488, 0.00553, -0.0347, 0.98, 0.43, 0.021, 15, 0.98, 0.44, -0.011, 15, 1, 0.45, 0.0038, 15, 15
349, -0.582, -0.0672, -0.245, 2, 0.622, 0.217, 0.573, -0.0651, 0.185, 15, 2.1, -1.2, 82, 15, 1.4, 1.6, 65, 15, 2.1, 1.2, 82, 76
365, -0.743, 0.0104, -0.26, 1.69, 0.644, 0.226, 0.444, -0.0472, 0.0761, 2.2, 2.7e-05, 0.025, 3.4, 15, 2.7, -0.33, 98, 6.3, 0.85, 0.047, 33, 45
358, -0.668, -0.276, -0.15, 1.26, 0.613, 0.2, 0.311, -0.0878, -0.0126, 15, 0.42, 1.2, 37, 15, 1.1, 1.2, 54, 15, 1.5, 1, 64, 52
378, -0.702, -0.198, -0.222, 0.971, 0.589, 0.222, 0.342, 0.000401, 0.193, 1.5, -0.17, -0.0074, 4.2, 1.5, -0.19, 0.078, 4.5, 1.5, -0.17, 0.05, 4.3, 4.3
322, -0.686, -0.104, -0.218, 2.99, 0.714, 0.0744, 0.376, 0.615, 0.00461, 15, 2.4, 1.1, 91, 15, 1.9, 1.6, 78, 15, 2.7, 0.28, 97, 89
292, -0.626, -0.121, -0.254, 3.16, 0.695, 0.16, 0.366, 0.863, 0.0886, 15, 6.9, -0.072, 2.2e+02, 11, 3.9, -2.8, 1.4e+02, 15, 6.9, 0.86, 2.2e+02, 1.9e+02
504, -0.43, -0.0637, -0.193, 1.76, 0.555, 0.218, 0.355, 0.107, 0.00891, 15, 2.7, 0.038, 96, 15, 2.6, -0.19, 95, 15, 2.6, -0.37, 95, 95
563, -0.49, -0.061, -0.184, 1.91, 0.559, 0.182, 0.201, 0.213, -0.0293, 15, 2.1, -0.62, 80, 15, 2, -0.84, 76, 15, 2, -0.71, 78, 78
384, -0.716, -0.00932, -0.249, 1.54, 0.624, 0.254, 0.556, -0.0849, -0.0259, 15, 3.2, -2, 1.2e+02, 4.8, 0.47, -0.025, 20, 14, 2.5, -2.8, 1e+02, 80
368, -0.718, -0.0337, -0.246, 1.89, 0.55, 0.152, 0.69, 0.295, 0.0365, 15, 3.2, 1.6, 1.2e+02, 15, 3.1, 1.5, 1.1e+02, 15, 3.3, 1, 1.2e+02, 1.2e+02
373, -0.762, -0.0847, -0.119, 0.468, 0.64, 0.146, 0.36, 0.74, 0.152, 1.7, 0.37, -0.041, 14, 2, 0.4, -0.084, 15, 1.8, 0.36, 0.021, 14, 14
387, -0.892, -0.0981, -0.0954, 2.99, 0.639, 0.0976, 0.362, 0.744, 0.243, 15, 0.012, -0.071, 17, 15, -0.19, 1.5, 31, 15, 1.5, 2.1, 72, 40
427, -0.762, -0.0638, -0.245, 1.75, 0.53, 0.108, 0.307, 0.161, 0.5, 15, -0.2, 1.4, 30, 15, 1.4, 1.4, 65, 15, 1.9, 0.79, 76, 57
403, -0.835, -0.0637, -0.233, 2.06, 0.57, 0.128, 0.276, 0.16, -0.0655, 15, 4, -0.56, 1.4e+02, 15, 4.1, 0.72, 1.4e+02, 15, 4.2, 0.21, 1.4e+02, 1.4e+02
303, -0.625, -0.0506, -0.182, 3.17, 0.755, 0.163, 0.369, 0.263, -0.0127, 12, 3.9, 2.8, 1.4e+02, 12, 3.4, 2.8, 1.3e+02, 13, 4, 2.8, 1.4e+02, 1.4e+02
257, -0.664, -0.0103, -0.115, 2.04, 0.598, 0.132, 0.366, 0.235, 0.154, 15, 0.29, -0.098, 25, 15, 0.42, 0.17, 29, 15, -0.048, 0.034, 17, 23
321, -0.665, -0.0436, -0.29, 1.74, 0.764, 0.103, 0.347, 0.134, 0.0759, 15, 3.3, 0.46, 1.2e+02, 15, 3.4, 0.04, 1.2e+02, 15, 3.4, -0.39, 1.2e+02, 1.2e+02
345, -0.804, -0.0364, -0.327, 1.74, 0.693, 0.123, 0.618, 0.262, 0.0825, 15, 2.4, -0.6, 89, 15, 2.1, -1.1, 83, 15, 2.4, -0.38, 90, 87
429, -0.644, -0.0823, -0.18, 1.2, 0.656, 0.161, 0.37, 0.879, -0.0213, 4.7, 1.2, -0.42, 42, 3.9, 0.96, -0.00095, 34, 9.1, 1.2, -1.1, 52, 43
262, -0.712, -0.0809, -0.242, 2.46, 0.662, 0.147, 0.356, 0.785, 0.0119, 15, 1.8, 2.8, 85, 14, 1.5, 2.8, 76, 14, 1.6, 2.8, 79, 80
361, -0.672, -0.104, -0.143, 2.39, 0.564, 0.102, 0, 0.342, 0.0694, 3.7, 1.3, -0.018, 44, 15, 4.6, 1.8, 1.6e+02, 3.2, 1.1, 0.0093, 37, 79
329, -0.702, -0.13, -0.304, 2, 0.774, 0.109, 0.422, 0.137, 0.157, 15, 1.7, 2.1, 78, 15, -0.57, 0.98, 27, 15, -0.55, 1.2, 29, 45
308, -0.53, -0.0957, -0.5, 1.86, 0.791, 0.134, 0.366, 0.57, 0.0775, 1.3, -0.23, 0.0061, 4.6, 1.2, -0.23, 0.0012, 4.5, 1.3, -0.25, -0.0036, 4.8, 4.6
547, -0.651, -0.042, -0.248, 0.904, 0.595, 0.175, 0.46, -0.188, 0.0746, 15, 2.6, 0.12, 94, 15, 2.5, -0.83, 92, 15, 2.6, -0.61, 94, 94
319, -0.658, -0.022, -0.22, 1.24, 0.594, 0.186, 0.489, -0.412, 0.134, 15, 1.6, -1.1, 69, 15, 2.1, -0.15, 78, 15, 2, 0.052, 77, 75
403, -0.839, -0.0569, -0.12, 1.16, 0.587, 0.157, 0.42, 0.347, 0.445, 2, 0.53, 0.014, 19, 3.3, 0.64, -0.055, 23, 8.1, 1.4, 0.0043, 50, 31
387, -0.648, -0.0885, -0.0952, 1.16, 0.625, 0.202, 0.49, -0.231, -0.113, 15, 2.8, 2.8, 1.1e+02, 15, 4.1, 0.62, 1.4e+02, 15, 2.8, 1.9, 1.1e+02, 1.2e+02
538, -0.368, -0.153, -0.166, 2.18, 2, 0.105, 0.361, 0.227, 0.161, 0.57, 0.29, -0.0088, 10, 0.57, 0.31, -0.0084, 11, 0.57, 0.3, -0.0091, 11, 11
164, -0.782, -0.117, -0.0778, 0.988, 0.669, 0.165, 0.362, -0.3, 0.243, 0.85, 0.33, -0.039, 12, 0.95, 0.33, -0.024, 12, 0.98, 0.34, -0.023, 12, 12
367, -0.719, -0.0451, -0.0857, 1.67, 0.546, 0.154, 0.355, 0, 0.0324, 15, 3.4, -0.92, 1.2e+02, 15, 3.2, 0.85, 1.1e+02, 15, 3.1, 0.86, 1.1e+02, 1.1e+02
366, -0.713, -0.0498, -0.128, 1.99, 0.548, 0.15, 0.443, 0.273, 0.0635, 15, 2.7, 1.9, 1e+02, 15, 3.6, -0.059, 1.2e+02, 15, 3.5, 0.54, 1.2e+02, 1.2e+02
312, -0.773, -0.101, -0.28, 3.02, 0.595, 0.157, 0.441, -0.0284, 0.015, 13, 2.5, 2.8, 1e+02, 11, 1.5, 2.8, 75, 11, 1.5, 2.8, 73, 83
300, -0.788, -0.0515, -0.301, 1.57, 0.777, 0.161, 0.344, -0.0727, -0.0416, 5.9, 0.94, -0.016, 35, 15, 3.7, 2.2, 1.3e+02, 15, 4.1, 1.7, 1.4e+02, 1e+02
493, -0.642, -0.042, -0.277, 1.01, 0.67, 0.131, 0.687, 0.112, 0.0719, 15, 1.7, 1.6, 75, 15, 1.3, 1.7, 65, 15, 2, 1.3, 80, 73
304, -0.879, -0.035, -0.22, 1.3, 0.712, 0.189, 0.479, -0.112, 0.0797, 12, 1.1, -0.46, 48, 9.8, 0.44, 1.2, 32, 5.1, 0.57, -0.53, 25, 35
299, -0.236, -0.0359, -0.154, 1.23, 0.654, 0.203, 0.807, 0.309, 0.0358, 15, 1.6, 0.0097, 65, 15, 1.8, 0.013, 70, 15, 1.6, 0.16, 65, 67
299, -0.275, -0.0851, -0.139, 1.24, 0.68, 0.185, 0.373, 0.317, 0.0407, 1.1, 0.45, 0.028, 15, 15, 2.9, 0.46, 1e+02, 1.1, 0.44, 0.0036, 15, 45
314, -0.734, -0.0651, -0.218, 2.3, 0.593, 0.153, 0.429, 0.802, 0.194, 15, 0.22, 2, 40, 15, -0.87, 1.3, 32, 15, 0.033, 1.9, 35, 36
335, -0.937, -0.0963, -0.128, 1.07, 0.669, 0.149, 0.342, 0.112, -0.0674, 2.3, 0.59, -0.046, 21, 1.9, 0.52, -0.078, 19, 7.6, 1.9, -0.15, 67, 36
385, -0.659, -0.0411, -0.215, 2.16, 0.608, 0.135, 0.463, 0.446, -0.0267, 15, 3.2, 0.85, 1.1e+02, 15, 3.2, -0.94, 1.1e+02, 15, 3.4, -0.17, 1.2e+02, 1.2e+02
363, -0.668, -0.0311, -0.123, 3.5, 0.826, 0.189, 0.561, 0.579, -0.0214, 0.93, 0.49, 0.016, 17, 1, 0.5, 0.0082, 17, 1, 0.52, 0.005, 17, 17
311, -0.799, -0.082, -0.322, 1.79, 0.68, 0.5, 0.25, -0.11, -0.003, 4.1, -0.64, -0.49, 13, 3.4, -0.072, -0.14, 6, 7.5, -0.088, -0.7, 16, 12
343, -0.791, -0.0697, -0.353, 1.71, 0.691, 0.113, 0.388, 0.095, -0.0556, 15, 0.0054, 0.72, 23, 15, 1.6, -0.36, 66, 15, 0.55, 0.78, 37, 42
338, -0.725, -0.0935, -0.168, 3.42, 0.621, 0.0849, 0.694, 0.51, -0.0187, 15, 3.5, 1.6, 1.2e+02, 15, 3.6, 0.71, 1.2e+02, 15, 2.4, 2.6, 1e+02, 1.2e+02
260, -0.67, -0.0705, -0.0845, 1.27, 0.622, 0.16, 0.613, 0.753, -0.0182, 15, 0.99, 1.4, 52, 15, 0.89, 1.2, 49, 15, -0.24, -0.3, 20, 40
355, -0.648, -0.0443, -0.242, -0.0702, 0.605, 0.153, 0.393, 0.81, 0.102, 1.3, -0.32, -0.014, 5.5, 1.3, -0.32, -0.0025, 5.5, 1.3, -0.32, -0.0099, 5.5, 5.5
423, -0.658, -0.0822, -0.083, 1.62, 0.608, 0.173, 0.458, 0.297, 0.0967, 3, 0.78, -0.26, 28, 11, 3.7, 0.62, 1.2e+02, 3.8, 0.84, 0.37, 31, 60
291, -0.713, -0.138, -0.215, 1.89, 0.711, 0.129, 0.289, 0.162, 0.0709, 15, 4.1, 0.11, 1.4e+02, 15, 4.2, 0.58, 1.4e+02, 15, 4.1, -0.57, 1.4e+02, 1.4e+02
