T, A, B, Oc, C, Oj, tj, Dp, Dn, E, t1, dx1, dy1, s1, t2, dx2, dy2, s2, t3, dx3, dy3, s3, savg
551, -0.873, -0.222, -0.253, 1.15, 1.19, 0.42, 0.405, 0.0659, 0.198, 0.6, 0.34, 0.035, 12, 0.6, 0.34, 0.032, 12, 0.6, 0.33, 0.036, 12, 12
443, -0.559, -0.158, -0.206, 0.244, 1.64, 0.214, 0.535, 0.167, -0.0371, 0.55, 0.29, -0.019, 10, 0.55, 0.29, -0.019, 10, 0.57, 0.3, -0.023, 11, 10
408, -0.677, -0.116, 0.0995, 0.274, 0.272, 0.222, 0.324, 0.476, 0.0451, 2.2, 0.21, -0.16, 10, 1.9, -0.12, -0.12, 4.6, 2.1, 0.27, -0.025, 11, 8.6
577, -0.574, -0.065, 0.0416, 0.912, 1.46, 0.211, 0.494, 0.323, 0.566, 1.1, 0.31, 0.0066, 11, 0.98, 0.32, -0.019, 12, 1, 0.32, -0.0011, 12, 12
377, -0.559, -0.192, -0.241, 0.167, -0.314, 0.237, 0.604, 0.25, 0.615, 0.47, -0.32, -0.0025, 4.7, 0.47, -0.33, -0.0061, 4.8, 0.47, -0.33, -0.007, 4.8, 4.7
325, -0.463, -0.313, -0.104, 0.00136, 0.558, 0.588, 0.668, 0.481, 0.114, 1.7, -0.086, -0.053, 3.7, 1.8, -0.12, 0.046, 4, 1.6, -0.25, 0.034, 5.2, 4.3
519, -0.209, -0.243, -0.11, 0.54, 0.972, 0.26, 0.846, 0.674, 0.406, 0.7, 0.38, 0.037, 13, 0.7, 0.37, 0.041, 13, 0.7, 0.38, 0.041, 13, 13
370, -0.421, -0.223, 0.0542, 0.242, 0.533, 0.653, 0.275, -0.194, 0.222, 0.9, 0.38, -0.014, 13, 0.93, 0.4, -0.015, 14, 0.93, 0.39, -0.023, 14, 14
601, -0.223, -0.456, -0.315, 1.3, 0.727, 0.0365, 0.373, 1.04, 0.284, 2.3, 0.35, -0.25, 15, 2.2, 0.35, -0.26, 15, 2.1, 0.23, -0.34, 12, 14
503, -0.633, -0.0926, -0.0254, 1.01, 0.438, 0.223, 1, 0.253, -0.00528, 7.9, 0.41, -0.73, 26, 11, 0.47, 0.091, 26, 15, -0.58, -1.2, 29, 27
438, -0.317, -0.0987, 0.064, 1.07, 0.542, 0.128, 0.471, 0.124, 0.148, 0.93, 0.42, -0.0066, 15, 0.93, 0.41, -0.01, 14, 0.93, 0.41, -0.0047, 14, 14
418, -0.848, -0.0351, -0.447, 1.66, 0.98, 0.312, 0.142, 0.405, -0.0047, 1, 0.48, 0.066, 16, 0.95, 0.47, 0.019, 16, 0.95, 0.46, 0.033, 16, 16
428, -0.916, -0.0364, -0.447, 0.767, 1.18, 0.341, 0.316, 0.294, 0.0645, 0.68, 0.38, 0.018, 13, 0.68, 0.38, 0.021, 13, 0.65, 0.37, 0.02, 13, 13
420, -0.127, -0.0894, -0.228, 0.816, 0.429, 0.101, 0.523, 0.0262, 0.389, 15, 0.13, 0.081, 20, 15, 0.071, 0.093, 19, 15, 0.057, 0.083, 18, 19
412, -0.374, -0.0905, -0.168, 0.807, 0.322, 0, 0.425, 0.327, 0.395, 15, -0.43, 1.6, 33, 15, -1.3, 1.6, 37, 15, 0.32, 1.5, 37, 36
464, -0.226, -0.0752, -0.0202, 1.34, 0.431, 0.021, 1.02, 0.212, 0.339, 3, 0.28, -0.033, 13, 4.1, 0.21, -0.036, 11, 4.4, 0.081, 0.058, 8, 11
399, -0.812, -0.076, -0.376, 0.926, 1.02, 0.0896, 1.12, 0.697, 0.243, 0.77, 0.37, 0.0018, 13, 0.73, 0.37, -0.0028, 13, 0.75, 0.37, -0.0047, 13, 13
505, -0.541, -0.0877, -0.204, 0.568, 0.834, 0.281, 0.246, 0.153, 0.252, 0.85, 0.39, 0.034, 14, 0.85, 0.4, 0.037, 14, 0.85, 0.4, 0.031, 14, 14
473, -1.11, -0.2, -0.301, 1.22, 0.695, 0.331, 0.281, 0.111, 0.112, 1.3, -0.25, 0.13, 5.1, 1.4, -0.2, 0.2, 5.2, 1.3, -0.22, 0.19, 5.2, 5.2
139, -0.664, 0.192, -0.235, 1.15, 0.299, 0.208, 0.463, 0.189, 0.296, 15, -0.76, -0.006, 24, 15, -0.94, 0.39, 26, 15, -1, 0.013, 26, 25
272, -0.527, 0.123, -0.151, 1.03, 0.114, 0.129, 0.571, 0.157, 0.261, 15, -0.74, 0.018, 23, 15, -0.82, -0.15, 24, 15, -0.74, -0.27, 24, 24
472, -0.271, -0.329, -0.363, 0.854, 1.02, 0.667, 0.407, 0.573, 0.467, 0.68, 0.37, 0.061, 13, 0.68, 0.37, 0.052, 13, 0.68, 0.39, 0.058, 13, 13
443, -0.69, -0.304, -0.285, 0.874, 0.709, 0.162, 0.276, 0.677, 0.554, 2.3, 0.62, -0.17, 22, 1.5, -0.26, 0.13, 5.4, 1.5, -0.23, 0.14, 5.2, 11
526, -0.751, -0.253, -0.374, 0.849, 0.195, 0.163, 0.503, -0.127, 0.425, 0.6, -0.34, -0.017, 5, 0.6, -0.34, -0.018, 5, 0.6, -0.34, -0.017, 5, 5
553, -0.239, -0.142, -0.55, 0.9, 0.139, 0.526, 0.397, 0.215, 0.346, 0.52, -0.34, -0.022, 4.9, 0.52, -0.34, -0.02, 4.9, 0.52, -0.34, -0.019, 4.9, 4.9
565, -0.611, -0.0864, 0.0148, 1.37, 0.683, 0.0531, 0.693, 0.161, 0.305, 0.9, 0.4, -0.0064, 14, 0.95, 0.39, -0.0087, 14, 0.93, 0.39, -0.012, 14, 14
763, -0.479, -0.117, -0.00501, 1.2, 0.945, 0.159, 0.922, 0.31, 0.424, 0.88, 0.36, -0.018, 13, 0.88, 0.37, -0.016, 13, 0.93, 0.37, -0.018, 13, 13
238, -1.02, 0.222, -0.196, 1.18, 0.427, 0.129, 0.373, 0.308, 0.268, 1.2, -0.26, -0.004, 4.8, 1.3, -0.25, -0.0097, 4.8, 1.5, -0.21, 0.044, 4.6, 4.7
695, -1.02, -0.0992, -0.223, 2.03, 0.486, 0.175, 0.273, 0.0983, 0.19, 2.8, 0.12, -0.38, 10, 2.5, 0.1, -0.4, 9.7, 2.4, 0.14, -0.35, 10, 10
440, -0.701, -0.0356, -0.575, 0.593, 1, 0.218, 0.664, 0.892, 0.545, 1.1, 0.41, -0.046, 15, 1.1, 0.42, -0.03, 15, 1, 0.42, -0.045, 15, 15
360, -0.943, -0.0349, -0.175, 1.92, 1.29, 0.00046, 0.37, 0.0217, 0.453, 0.55, 0.31, -0.032, 11, 0.57, 0.33, -0.041, 11, 0.55, 0.31, -0.039, 11, 11
247, -0.283, -0.034, 0.0441, 1.68, 0.348, 0.142, 0.713, 0.473, 0.379, 15, 0.74, 0.15, 38, 15, 0.73, 0.056, 38, 15, 0.74, 0.19, 38, 38
436, -0.793, -0.0724, -0.15, 1.51, 0.515, -0.0415, 0.381, -0.163, 0.379, 4.2, -0.18, -0.078, 7.2, 2.9, -0.29, -0.19, 7.4, 3.5, -0.17, -0.1, 6.6, 7
581, -0.217, -0.0943, -0.543, 0.867, 0.945, 0.0653, 0.921, -0.0398, 0.115, 1.5, -0.37, -0.073, 6.3, 1.5, -0.36, -0.077, 6.2, 1.9, -0.32, -0.11, 6.2, 6.3
478, -0.463, -0.0933, -0.0599, 1.23, 1.37, 0.247, 0.319, 1.11, 0.0583, 0.68, 0.31, -0.017, 11, 0.68, 0.3, -0.018, 11, 0.68, 0.3, -0.023, 11, 11
522, -0.689, 0.0304, -0.368, 1.32, 0.881, -0.117, -0.0307, 0.463, 0.645, 1.1, 0.38, -0.011, 13, 1, 0.38, -0.022, 13, 1, 0.38, -0.02, 13, 13
579, -0.928, -0.107, -0.44, 1.3, 0.899, -0.0853, -0.333, 0.368, 0.173, 1.4, 0.34, 0.15, 13, 1.5, 0.32, 0.15, 12, 1.5, 0.31, 0.15, 12, 13
812, -0.414, -0.0819, -0.327, 1.25, 0.692, 0.012, 0.571, 0.735, 0.428, 4.4, 0.18, 0.037, 11, 4.3, 0.15, 0.058, 9.9, 4.4, 0.2, -0.012, 11, 11
487, -0.217, -0.0917, -0.245, 1.34, 0.678, -0.0317, 0.447, 0.803, 0.415, 3.2, -0.12, 0.47, 9.1, 3.5, -0.38, 0.45, 10, 3.1, 0.11, 0.17, 8.3, 9.2
325, -0.241, -0.304, -0.313, 0.823, 0.625, 0.055, 0.379, 1.09, 0.399, 15, 0.69, -0.076, 37, 15, 0.69, 0.074, 37, 15, 0.73, 0.099, 38, 37
390, -0.243, -0.51, -0.311, 1.12, 0.691, 0.472, 1, 0.981, 0.37, 8.1, 0.088, 0.58, 17, 2.9, 0.35, 0.2, 15, 6.6, 0.45, -0.28, 22, 18
528, -0.412, -0.14, 0.0565, 0.347, 0.688, 0.317, 0.211, 0.462, 0.129, 1, 0.42, -0.02, 15, 1, 0.42, 0.016, 15, 1, 0.42, 0.00019, 15, 15
520, -0.625, -0.00535, -0.0342, 1.01, 0.152, 0.253, 0.35, 0.729, 0.113, 15, -0.25, -0.11, 19, 6.6, 0.42, 0.21, 21, 4.1, 0.1, 0.3, 10, 17
506, -0.361, -0.0792, -0.183, 0.866, 1.02, -0.021, 0.54, 0.291, 0.527, 0.65, 0.34, -0.0045, 12, 0.68, 0.36, -0.0053, 12, 0.68, 0.36, -0.0031, 12, 12
495, -0.323, -0.0659, -0.262, 0.301, 0.577, 0.234, 0.633, -0.125, 0.332, 3.5, 0.043, -0.3, 8.3, 3, -0.39, -0.22, 8.5, 3.3, 0.017, -0.31, 7.8, 8.2
421, -0.426, -0.00236, -0.3, 1.4, 0.491, 0.0566, 0.345, -0.141, 0.498, 15, 0.22, 1.1, 32, 15, 0.29, 1.2, 34, 15, -0.15, 1.4, 30, 32
440, -0.244, -0.00675, -0.452, 0.965, 1.01, 0.197, 0.124, 0.145, 0.408, 0.8, 0.39, -0.0081, 14, 0.77, 0.4, -0.0023, 14, 0.8, 0.39, -0.0034, 14, 14
362, -0.328, -0.181, 0.0324, 0.93, 0.688, 0.598, 0.277, 0.678, 0.407, 0.98, 0.37, 0.075, 13, 0.93, 0.35, 0.097, 12, 0.95, 0.36, 0.072, 13, 13
397, -0.496, -0.314, -0.196, 0.295, 0.575, 0.509, 0.271, 0.524, 0.343, 2, 0.3, -0.17, 12, 3.5, 0.078, -0.26, 8.7, 4.9, -0.16, 0.094, 7.8, 9.6
275, -0.166, -0.152, 0.0631, 1.85, 0.873, 0.0643, 0.572, 0.953, 0.55, 1.1, 0.36, -0.01, 13, 1, 0.34, -0.033, 12, 1.1, 0.35, -0.018, 12, 12
262, -0.517, -0.00977, -0.0347, 0.708, 1.22, 0.377, 0.932, 0.303, 0.492, 0.65, 0.33, -0.038, 11, 0.65, 0.32, -0.037, 11, 0.65, 0.33, -0.037, 11, 11
417, -0.461, 0.0379, -0.176, 0.636, 0.298, -0.00777, 0.352, 0.34, 0.5, 15, -0.56, 0.094, 22, 15, -0.39, -0.2, 20, 15, -0.3, -0.3, 20, 21
416, -0.781, 0.0238, -0.25, 1.34, 0.198, -0.0121, 0.518, 0.384, 0.497, 1.1, -0.38, 0.0041, 5.9, 1.2, -0.38, -0.011, 6, 1.2, -0.37, -0.009, 6, 5.9
485, -0.603, 0.0377, -0.437, 1.36, 0.836, 0.161, 0.391, 0.308, 0.199, 1.3, -0.29, 0.049, 5.2, 1.3, -0.3, 0.038, 5.3, 1.2, -0.3, 0.04, 5.2, 5.3
448, -0.579, 0.0181, -0.231, 1.34, 0.924, 0.26, 0.205, 0.436, -0.0177, 0.77, 0.4, -0.0035, 14, 0.77, 0.39, -0.00035, 14, 0.77, 0.4, 0.0056, 14, 14
589, -1.03, -0.00195, -0.147, 1.22, 0.794, 0.332, 0.517, -0.293, 0.0815, 0.88, 0.42, 0.013, 15, 0.88, 0.43, 0.0019, 15, 0.85, 0.43, 0.013, 15, 15
651, -0.349, -0.0505, -0.126, 0.271, 0.574, 0.174, 0.383, -0.0617, 0.187, 4.8, -0.027, -0.51, 11, 5.7, -0.22, 0.22, 9.8, 5.1, -0.45, -0.34, 12, 11
417, -0.467, -0.0945, -0.155, 0.86, 0.656, -0.00042, 0.412, 0.569, 0.232, 15, 0.2, -0.29, 23, 15, 0.49, -0.33, 32, 15, 0.47, -0.24, 31, 29
411, -0.576, -0.0914, -0.416, 0.93, 0.295, -0.0233, 1.22, 0.683, 0.285, 0.62, -0.35, 0.0068, 5.1, 0.62, -0.35, 0.0056, 5.1, 0.62, -0.35, 0.0059, 5.1, 5.1
267, -0.21, -0.186, -0.0318, 0.991, 0.137, 0.182, 0.253, 0.474, 0.356, 15, 0.65, 0.63, 38, 15, 0.56, 0.41, 34, 15, 0.58, 0.53, 35, 36
570, -0.213, -0.222, -0.591, 1.25, 0.145, 0.51, 0.295, 0.398, 0.421, 0.5, -0.32, -0.028, 4.7, 0.52, -0.34, -0.022, 4.9, 0.52, -0.34, -0.014, 4.9, 4.8
464, -0.312, -0.0981, -0.499, 0.634, 0.742, 0.095, 0, 0.793, 0.137, 1, -0.34, -0.042, 5.5, 1, -0.33, -0.04, 5.4, 1, -0.33, -0.04, 5.4, 5.4
261, -0.326, -0.0757, -0.57, 0.471, 0.811, 0.114, 0.338, 0.669, 0.144, 1, -0.27, 0.045, 4.8, 1, -0.27, 0.043, 4.8, 1, -0.28, 0.048, 4.8, 4.8
440, -0.262, -0.0978, -0.0613, 0.941, 0.412, 0.125, 0.429, -0.0409, 0.182, 15, 0.53, -0.12, 32, 15, 0.69, -0.41, 38, 15, 0.55, -0.32, 33, 34
441, -0.274, -0.0962, -0.356, 0.701, 0.459, 0.1, 0.465, 0.126, 0.263, 15, 0.48, -0.39, 32, 15, 0.56, -0.18, 33, 15, 0.48, -0.35, 32, 32
467, -0.432, -0.136, 0.0674, 0.0261, 0.609, 0.64, 0.306, 0.662, 0.248, 0.93, 0.41, -0.055, 14, 0.9, 0.4, -0.057, 14, 0.9, 0.41, -0.056, 14, 14
432, -0.273, -0.174, 0.0506, 1.43, 0.653, 0.752, 0.3, 0.283, 0.246, 1.2, 0.33, 0.021, 12, 1.2, 0.33, 0.013, 12, 1.2, 0.33, 0.024, 12, 12
377, -0.47, -0.0883, -0.263, 1.83, 0.408, 0.0429, 0.441, 0.535, 0.359, 15, 0.51, 0.13, 31, 15, -0.3, 0.14, 19, 15, 0.54, 0.037, 32, 28
423, -0.479, -0.101, -0.216, 1.56, 0.519, 0.147, 0.382, 0.144, 0.38, 15, 1.2, 0.54, 53, 15, -0.57, 0.32, 23, 15, -0.73, 0.72, 26, 34
377, -0.625, -0.0474, -0.00599, 1.62, 0.616, 0.065, 0.366, 0.163, 0.522, 1.1, 0.45, 0.013, 16, 1.2, 0.43, 0.015, 15, 1.2, 0.46, 0.025, 16, 16
434, -0.68, -0.124, -0.0256, 1.14, 0.11, 0.312, 0.422, 0.572, 0.457, 5.9, 0.0065, -0.53, 12, 6.2, 0.28, 0.037, 16, 2.8, 0.19, -0.23, 11, 13
413, -0.235, -0.134, -0.122, 1.42, 0.413, 0.381, 0.463, 0.334, 0.323, 7.5, 0.61, -0.57, 29, 3.7, 0.14, -0.45, 12, 3.4, 0.055, -0.34, 9, 17
455, -0.568, -0.223, -0.0704, 1.1, 0.307, 0.23, 0.378, 0.295, 0.296, 2.7, 0.39, -0.31, 16, 2.8, 0.42, -0.34, 18, 3.5, 0.56, 0.05, 21, 18
505, -0.604, -0.0666, -0.146, 0.165, 0.666, 0.12, 0.368, 0.134, 0.154, 3.2, -0.22, 0.15, 6.8, 3.1, -0.46, 0.27, 9.5, 3.7, 0.24, 0.47, 15, 10
379, -0.606, -0.0383, -0.141, -0.000253, 0.795, 0.0756, 0.184, 0.125, 0.12, 0.9, 0.38, -0.034, 13, 0.9, 0.37, -0.0026, 13, 0.88, 0.37, -0.013, 13, 13
415, -0.36, -0.148, -0.125, 0.988, 1.03, 0.222, 0.0941, 0.434, 0.526, 0.68, 0.36, 0.03, 13, 0.68, 0.36, 0.028, 12, 0.68, 0.36, 0.024, 12, 12
740, -0.398, -0.232, -0.117, 0.951, -0.154, 0.21, 0.779, 0.41, 0.525, 0.62, -0.35, 0.0065, 5.1, 0.62, -0.34, 0.0088, 5.1, 0.65, -0.36, 0.006, 5.3, 5.1
412, -0.561, 0.0221, -0.153, 1.56, 0.181, -0.0548, 0.195, 0.252, 0.489, 3, -0.57, 0.15, 9.8, 2.9, -0.61, 0.12, 10, 2.9, -0.43, 0.42, 9.9, 9.9
400, -0.81, 0.0195, -0.222, 0.311, 0.358, 0.0747, -0.022, 0.272, 0.539, 1.4, -0.32, -0.12, 5.9, 1.4, -0.33, -0.12, 5.9, 1.4, -0.35, -0.12, 6.1, 6
410, -0.479, -0.0981, -0.34, 1.01, 0.631, 0.159, 0.386, 0.492, 0.309, 15, 2, 0.097, 77, 3.5, 0.29, 0.27, 14, 9.2, 0.99, 0.24, 40, 44
344, -0.258, -0.0685, -0.304, 0.557, 0.617, 0.186, 0.214, 0.664, 0.217, 15, 1, 0.099, 47, 15, 1.1, 0.23, 48, 15, 1.1, 0.4, 50, 48
199, -0.754, -0.0764, -0.0398, 0.573, 0.376, 0.217, 0.596, 0.354, 0.0963, 1.2, -0.29, -0.19, 5.7, 1.2, -0.36, -0.11, 6, 1.2, -0.33, -0.12, 5.7, 5.8
130, -0.239, -0.0721, -0.0525, 0.549, 0.645, 0.219, 0.929, 0.585, 0, 0.98, 0.38, -0.0061, 13, 1, 0.37, -0.0079, 13, 0.98, 0.37, -0.0051, 13, 13
316, -0.363, 0.0225, -0.174, 0.645, 0.419, -0.0349, 0.354, 0.695, 0.446, 15, 0.069, 0.85, 26, 15, -0.52, 1.2, 29, 15, -0.86, 1.1, 30, 28
155, -0.514, -0.0233, -0.227, 0.671, 0.324, 0.0149, 0.354, 0.352, 0.156, 15, 0.032, 0.013, 17, 15, 0.00044, -0.012, 16, 15, 0.0088, -0.033, 17, 17
384, -0.375, -0.138, -0.101, 0.489, 0.649, 0.212, 0.313, 0.361, 0.221, 15, 0.21, 0.18, 23, 8.8, 0.74, -0.6, 34, 9.7, 0.037, -0.5, 16, 25
390, -0.429, 0.119, -0.37, 0.512, 0.647, 0.208, 0.319, 0.172, 0.17, 1.6, -0.23, 0.022, 4.9, 1.6, -0.24, 0.016, 5.1, 1.6, -0.23, 0.028, 4.9, 5
605, -0.712, -0.226, -0.136, 1.28, 0.667, 0.0549, 0.353, 0.364, 0.278, 15, -0.36, -0.39, 21, 15, 0.59, -1.9, 48, 15, 0.14, -1.6, 34, 35
632, -0.692, -0.318, 0.0684, 0.692, 0.696, 0.0539, 0.6, 0.801, 0.408, 0.93, 0.37, -0.013, 13, 0.93, 0.36, -0.018, 13, 0.93, 0.37, -0.016, 13, 13
453, -0.233, -0.191, -0.0329, 1.42, 0.131, 0.0778, 0.232, 0.925, 0.239, 15, 0.2, 0.32, 24, 15, 0.33, 0.31, 27, 15, 0.34, 0.29, 27, 26
168, -0.206, -0.173, -0.017, 1.04, 1.58, 0.16, 0.255, 0.433, 0.273, 0.7, 0.3, 0.032, 11, 0.68, 0.3, 0.019, 11, 0.68, 0.3, 0.028, 11, 11
348, -0.88, -0.178, -0.0976, 1.87, 0.587, 0.102, 0.361, 0.0862, 0.00938, 1.6, 0.38, -0.064, 14, 2.5, 0.42, -0.023, 16, 2.3, 0.56, 0.022, 20, 17
222, -0.61, -0.0676, -0.2, 1.85, 0.641, 0.11, 0.48, 0.143, -0.0754, 15, 2.3, 0.89, 87, 15, 1.6, 1.4, 70, 15, 2.4, -1.4, 92, 83
346, -0.649, -0.0104, -0.16, 0.569, 0.645, 0.293, 0.556, 0.175, 0.393, 6.9, 0.63, 0.17, 27, 13, 0.94, 0.43, 43, 14, 0.53, -0.35, 32, 34
556, -0.595, 0.0584, -0.0274, 0.937, 0.655, 0.217, 0.792, 0.0632, 0.0462, 0.95, 0.38, 0.019, 13, 1, 0.41, -0.021, 14, 1, 0.4, -0.033, 14, 14
305, -0.276, -0.0891, -0.419, 0.652, 0.39, 0.123, 0.649, 0.488, 0.427, 0.73, -0.34, -0.035, 5.2, 0.73, -0.34, -0.019, 5.1, 0.73, -0.34, -0.042, 5.1, 5.1
180, -0.284, -0.0309, 0.205, 1.33, 0.393, 0.124, 0.471, 0.0336, 0.427, 0.75, 0.38, 0.0092, 13, 0.75, 0.38, 0.0045, 13, 0.75, 0.39, 0.0087, 13, 13
406, -0.887, -0.0177, -0.0805, 1.78, 0.776, 0.355, 0.332, 0.462, -0.103, 0.88, 0.41, 0.061, 14, 0.95, 0.41, 0.073, 14, 1.2, 0.39, 0.11, 14, 14
446, -0.972, -0.0449, -0.521, 1.67, 1.04, 0.392, 0.21, 0.422, -0.037, 0.88, 0.42, 0.0067, 14, 0.85, 0.42, 0.013, 14, 0.77, 0.39, 0.014, 14, 14
404, -0.495, -0.0186, -0.126, 1.31, 0.628, 0.000147, 0.594, 0.515, 0.497, 2.4, 0.21, -0.18, 10, 2.5, 0.24, 0.039, 11, 3.5, 0.19, 0.058, 10, 11
348, -0.612, -0.0553, -0.156, 0.566, 0.589, 0.00642, 0.498, 0.875, 0.616, 11, 0.014, 0.33, 16, 3.9, -0.34, 0.21, 8.9, 4.2, 0.18, 0.18, 11, 12
196, -0.754, 0.0062, -0.0561, 1.54, 0.349, -0.0266, 0.681, 0.174, 0.396, 15, -2.1, 0.85, 38, 15, -1.3, 1.6, 37, 4.9, -0.75, -0.23, 14, 30
501, -0.613, -0.226, -0.0676, 1.33, 0.511, 0.222, 0.621, 0.131, 0.254, 3, 0.28, -0.54, 16, 2.7, 0.54, -0.34, 21, 2.9, 0.54, -0.39, 21, 19
428, -0.5, -0.0541, -0.313, 0.724, 0.617, 0.165, 0.153, 0.714, 0.313, 1.8, -0.23, -0.034, 5.1, 5.3, 0.1, -0.11, 9.9, 1.5, -0.28, 0.076, 5.5, 6.8
349, -0.48, -0.0876, -0.324, 0.433, 0.638, 0.166, 0.157, 0.696, 0.185, 1.2, -0.2, 0.19, 5, 1.2, -0.19, 0.16, 4.7, 1.2, -0.19, 0.16, 4.8, 4.8
385, -0.554, -0.0882, -0.257, 1.42, 0.413, 0.0512, 0.438, -0.186, 0.439, 15, -2.3, 0.32, 39, 15, -2.5, 0.26, 41, 15, -2.4, -0.51, 40, 40
436, -0.43, -0.0877, -0.289, 0.815, 0.0689, 0.0992, 0.438, 0.0221, 0.335, 0.62, -0.35, -0.00098, 5.1, 0.62, -0.34, -0.00037, 5, 0.62, -0.34, -0.00075, 5, 5
300, -0.26, -0.0143, -0.145, 0.731, 0.416, 0.0857, 0.369, 0.317, 0.336, 15, 0.25, 0.33, 25, 15, 0.34, -0.21, 27, 15, 0.29, 0.24, 26, 26
273, -0.369, -0.4, -0.185, 0.449, 1.38, -0.0291, 0.362, 0.253, 0.342, 0.57, 0.3, -0.0034, 11, 0.57, 0.3, -0.0071, 11, 0.6, 0.29, -0.04, 10, 11
456, -0.729, -0.352, -0.0915, 1.33, 0.421, 0.261, 0.654, 0.294, 0.237, 3.4, 0.23, 0.56, 15, 2.3, 0.54, 0.086, 20, 3.3, 0.48, 0.37, 20, 18
456, -0.729, -0.352, -0.0915, 1.33, 0.421, 0.261, 0.654, 0.294, 0.237, 3.5, 0.62, 0.098, 23, 2.4, 0.51, 0.022, 19, 2.7, 0.42, 0.3, 17, 20
381, -1, -0.0999, -0.124, 1.54, 0.625, 0.121, 0.409, 0.5, 0.273, 2.5, 0.78, -0.0068, 27, 14, -0.084, 0.65, 21, 15, 0.22, 1.2, 32, 27
410, -0.438, -0.0921, -0.127, 1.54, 0.595, -0.0838, 0.39, 0.199, 0.0886, 2.6, -0.27, -0.24, 7.2, 2.7, -0.11, -0.00051, 4.8, 1.9, 0.17, -0.011, 8, 6.7
383, -0.245, -0.155, -0.415, 0.792, 0.0595, 0.0736, 0.297, 0.113, 0.336, 0.52, -0.34, -0.00076, 4.9, 0.52, -0.34, 0.00038, 4.9, 0.52, -0.33, -0.0009, 4.9, 4.9
510, -0.273, -0.195, -0.183, 1.04, 0.318, 0.157, 0.321, -0.0845, 0.339, 15, 1, -0.32, 47, 15, 1.1, 0.033, 50, 15, 1.1, 0.092, 49, 49
199, -0.25, -0.685, 0.128, 0.955, 0.359, 0.637, 0.98, 0.698, 0.374, 0.77, 0.26, -0.056, 9.5, 0.77, 0.26, -0.054, 9.7, 0.75, 0.26, -0.055, 9.5, 9.6
359, -0.237, -0.381, -0.159, 1, 0.469, 0.259, 0.895, 0.815, 0.376, 6.8, 0.86, 0.51, 35, 9.5, 0.9, 0.55, 39, 9.6, 1.1, 0.82, 46, 40
397, -0.186, -0.607, -0.0338, 1.1, 0.231, 0.453, 0.0974, 1.12, 0.35, 2.8, 0.25, 0.12, 12, 2.3, 0.23, -0.16, 11, 2.2, 0.3, -0.063, 12, 12
448, -0.263, -0.528, -0.282, 1.1, 0.51, 0.525, 0.587, 0.0621, 0.335, 3.2, -0.21, -0.21, 7.2, 3.2, -0.38, 0.3, 9, 15, 0.25, -0.25, 24, 14
353, -0.337, -0.0409, -0.131, 1.25, 0.61, 0.27, 0.596, 0.793, 0.518, 8.4, -0.23, -0.057, 12, 5.5, 0.52, 0.31, 23, 15, 0.71, 0.65, 40, 25
341, -0.291, -0.0492, -0.153, 1.73, 0.592, -0.0063, 0.948, 0.706, 0.209, 2.4, 0.2, 0.13, 9.9, 2.4, 0.11, 0.37, 9.6, 2.2, 0.12, 0.21, 7.9, 9.1
375, -0.999, -0.0869, -0.454, 0.685, 0.801, 0.22, 0.22, 0.522, 0.401, 1.1, -0.26, 0.25, 5.6, 1.1, -0.26, 0.24, 5.6, 1.1, -0.27, 0.22, 5.6, 5.6
447, -0.263, 0.00164, -0.39, 0.43, 0.527, 0.448, 0.219, 0.463, 0.573, 1, -0.36, 0.019, 5.7, 1, -0.35, 0.014, 5.6, 1, -0.35, 0.018, 5.5, 5.6
393, -0.407, -0.3, -0.18, 1.22, 0.598, 0.484, 1.19, -0.0218, 0.0259, 3.1, 0.27, 0.053, 12, 8.6, 0.17, 0.15, 15, 6.3, 0.4, 0.17, 20, 16
381, -0.349, -0.133, -0.195, 2, 0.636, 0.393, 1.05, 1.23, 0, 12, 0.45, 0.89, 32, 15, 0.11, 1.2, 30, 10, 0.42, 0.79, 28, 30
433, -0.358, -0.0417, -0.0479, 0.798, 0.411, 0.122, 0.333, -0.162, 0.194, 15, 0.8, -0.032, 40, 15, 0.81, 0.53, 42, 15, 0.73, 0.42, 39, 40
434, -0.906, -0.0509, -0.0852, 0.796, 0.423, 0.186, 0.739, 0.29, 0.23, 3.3, 0.6, 0.23, 23, 2.7, 0.023, 0.01, 4.4, 2.9, -0.075, 0.5, 9, 12
376, -0.378, -0.0941, -0.111, 1.74, 0.588, 0.164, 0.784, 0.729, 0.672, 2.5, 0.77, -0.043, 27, 2.8, 0.84, 0.01, 29, 2.8, 0.78, -0.058, 27, 28
209, -0.697, -0.0869, -0.229, 2.07, 0.577, -0.0971, 0.992, 0.92, 0.148, 14, -0.2, 0.91, 25, 6.7, -0.27, -0.18, 11, 11, -0.53, 0.92, 22, 19
466, -0.823, -0.00402, -0.247, 1.36, 1.08, 0.303, 0.124, 0.489, 0.446, 0.65, 0.38, 0.036, 13, 0.68, 0.4, 0.03, 14, 0.68, 0.4, 0.039, 14, 14
413, -0.374, -0.0409, -0.517, 1.92, 1.05, 0.274, 0.195, 0.207, 0.339, 0.8, 0.4, -0.011, 14, 0.77, 0.4, -0.0093, 14, 0.77, 0.4, -0.0098, 14, 14
