T, A, B, Oc, C, Oj, tj, Dp, Dn, E, t1, dx1, dy1, s1, t2, dx2, dy2, s2, t3, dx3, dy3, s3, savg
296, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.394, 0.011, 30, -0.73, 0.73, 41, 30, 2.7, -1.9, 1.2e+02, 30, 3.9, 0.54, 1.5e+02, 1e+02
475, -0.539, -0.0832, -0.289, 0.581, 0.505, 0.121, 0.147, 0.0517, 0.011, 3.7, 0.0019, -0.27, 7.4, 21, 1.3, 2.8, 77, 23, 2.2, 2.8, 1e+02, 63
295, -0.434, -0.0783, -0.0468, 0.676, 0.7, 0.00469, 0, 0.228, 0.165, 0.95, 0.42, 0.025, 15, 0.95, 0.41, 0.021, 14, 0.95, 0.42, 0.019, 14, 14
475, -0.539, -0.0832, -0.289, 0.676, 0.505, 0.00469, 0.147, 0.228, 0.165, 30, 1, -0.036, 62, 30, 1.1, 0.081, 64, 30, 1.1, -0.086, 63, 63
295, -0.434, -0.0783, -0.0468, 0.581, 0.7, 0.121, 0.416, 0.0517, 0.011, 0.95, 0.39, 0.014, 14, 0.95, 0.39, 0.0093, 14, 0.95, 0.39, 0.01, 14, 14
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.6, -1.5, 1.4e+02, 30, 4.2, -0.055, 1.6e+02, 30, 4.1, -0.73, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.17, 30, -0.43, 0.37, 37, 30, 1.5, -1.5, 81, 30, 1.1, -1.7, 73, 64
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.1, 0.8, 1.6e+02, 30, 4, 0.79, 1.5e+02, 30, 3.4, 1.8, 1.4e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.7, 1.3, 1.5e+02, 30, 4, -0.23, 1.5e+02, 30, 4, -0.75, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.178, 0.0517, 0.011, 30, 3.9, 1.5, 1.5e+02, 28, 2.4, 2.9, 1.1e+02, 30, 4.3, -0.31, 1.6e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.394, 0.011, 30, 3.6, 1.2, 1.4e+02, 30, 3.8, 0.0017, 1.5e+02, 30, 3.8, 0.59, 1.4e+02, 1.4e+02
295, -0.434, -0.0832, -0.289, 0.676, 0.505, 0.121, 0.416, 0.228, 0.011, 30, 1.7, 0.48, 81, 30, 1.7, 0.065, 82, 30, -0.086, 1, 41, 68
475, -0.539, -0.0783, -0.0468, 0.581, 0.519, 0.00469, 0.147, 0.0517, 0.165, 3.8, 0.26, -0.21, 13, 3.5, 0.43, -0.1, 18, 3.5, 0.39, -0.094, 16, 16
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.178, 0.394, 0.011, 29, 3.1, -2.8, 1.3e+02, 30, 3.8, 0.28, 1.4e+02, 30, 2.5, -1.6, 1.1e+02, 1.3e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0, 0.011, 30, 3.8, -1.5, 1.5e+02, 30, 3.5, -2.3, 1.4e+02, 30, 3.9, -1.1, 1.5e+02, 1.5e+02
475, -0.539, -0.0783, -0.289, 0.676, 0.519, 0.121, 0.147, 0.228, 0.165, 27, 2.4, 2.8, 1.1e+02, 30, 3.2, 2.1, 1.3e+02, 30, 3.4, 1.8, 1.4e+02, 1.3e+02
295, -0.539, -0.0832, -0.0468, 0.676, 0.519, 0.121, 0.147, 0.228, 0.011, 14, 0.92, 0.69, 45, 4.9, 0.54, 0.25, 23, 11, 1.3, 0.41, 52, 40
475, -0.434, -0.0783, -0.0468, 0.676, 0.505, 0.121, 0.416, 0.228, 0.165, 30, 1.4, -2.8, 91, 30, 2.6, -2.2, 1.2e+02, 27, 0.91, -2.8, 76, 95
295, -0.539, -0.0832, -0.289, 0.581, 0.7, 0.00469, 0.147, 0.0517, 0.011, 4.1, -0.18, 0.26, 8.2, 8.1, -0.11, -0.2, 11, 18, 0.071, -0.16, 22, 14
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.9, -1.4, 1.5e+02, 30, 3.8, -1, 1.5e+02, 30, 3.7, -0.38, 1.4e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.7, 1.6, 1.5e+02, 30, 3.9, -0.95, 1.5e+02, 30, 3.8, -1.6, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.9, -0.89, 1.5e+02, 30, 4, 0.044, 1.5e+02, 30, 3.9, 0.62, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.6, 1.9, 1.4e+02, 30, 3.9, 0.4, 1.5e+02, 30, 3.9, 0.4, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.6, -1.1, 1.4e+02, 30, 4.1, -0.021, 1.5e+02, 30, 4.1, 0.25, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, -0.83, 1.5e+02, 30, 4, -0.66, 1.5e+02, 30, 3.4, -1.9, 1.4e+02, 1.5e+02
295, -0.539, -0.4, -0.0468, 0.581, 0.7, 0.00469, 0.416, 0.0517, 0.165, 0.9, 0.38, 0.01, 13, 0.95, 0.39, 0.00067, 14, 0.95, 0.39, -0.025, 14, 13
475, -0.434, -0.0783, -0.289, 0.676, 0.505, 0.121, 0.147, 0.228, 0.011, 30, 3.3, -0.2, 1.3e+02, 30, 3.1, 1.3, 1.3e+02, 30, 3.3, -0.23, 1.3e+02, 1.3e+02
295, -0.539, -0.0783, -0.0468, 0.676, 0.519, 0.00469, 0.147, 0.0517, 0.011, 30, 3.5, -0.93, 1.4e+02, 26, 2.8, -0.35, 1.1e+02, 30, 3.7, -1.6, 1.5e+02, 1.3e+02
475, -0.434, -0.0832, -0.289, 0.581, 0.505, 0.121, 0.178, 0.228, 0, 30, 3.4, 0.92, 1.3e+02, 30, 3.4, -0.14, 1.3e+02, 30, 3.4, 0.47, 1.3e+02, 1.3e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, -1.6, 1.5e+02, 30, 4, 0.13, 1.5e+02, 30, 3.8, -1.4, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.9, -1.2, 1.5e+02, 30, 4.2, -0.7, 1.6e+02, 30, 3, -2.2, 1.3e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.9, -0.83, 1.5e+02, 30, 3.8, 0.061, 1.5e+02, 30, 3.1, -2.3, 1.3e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.7, -1.8, 1.5e+02, 30, 3.8, 1.2, 1.5e+02, 30, 3.5, 2.1, 1.4e+02, 1.5e+02
295, -0.539, -0.0832, -0.0468, 0.581, 0, 0.121, 0.147, 0.0517, 0, 2.7, -0.21, -0.24, 6.9, 3, -0.2, -0.25, 7.1, 3.2, 0.15, -0.21, 9.9, 8
475, -0.434, -0.0783, -0.289, 0.676, 0.505, 0.00469, 0.416, 0.228, 0.011, 30, -0.082, 0.024, 32, 30, -0.04, 0.022, 31, 30, -0.034, 0.019, 31, 32
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.9, -0.72, 1.5e+02, 30, 4, -0.36, 1.5e+02, 30, 3.8, -0.31, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.9, 0.7, 1.5e+02, 30, 4, -0.58, 1.5e+02, 30, 4.1, -0.36, 1.5e+02, 1.5e+02
296, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, -0.19, 1.5e+02, 30, 3.2, 2, 1.3e+02, 30, 3.8, -1.1, 1.5e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.4, 1.3, 1.4e+02, 30, 3.9, -1.2, 1.5e+02, 30, 4.1, 0.15, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.6, 0.35, 1.4e+02, 30, 3.9, 0.66, 1.5e+02, 30, 3.4, -1.3, 1.4e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, -1.1, 1.5e+02, 30, 4.2, 0.34, 1.6e+02, 30, 3.9, 0.2, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, -0.49, 1.5e+02, 30, 3.8, -0.59, 1.5e+02, 30, 4, -0.36, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, 0.86, 1.5e+02, 30, 3.9, -0.85, 1.5e+02, 30, 4.1, 0.6, 1.6e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0, 0.011, 30, 3.7, 1.6, 1.5e+02, 30, 4.1, 0.79, 1.6e+02, 30, 3.5, -1.8, 1.4e+02, 1.5e+02
475, -0.539, -0.0783, -0.0468, 0.581, 0.671, 0.00469, 0.466, 0.0517, 0.165, 1, 0.4, 0.023, 14, 1.1, 0.43, 0.018, 15, 1, 0.4, 0.019, 14, 14
295, -0.434, -0.0832, -0.289, 0.766, 0.505, 0.121, 0.416, 0.292, 0.011, 30, 1.5, -0.33, 76, 30, 1.2, 0.84, 71, 30, 0.26, -1.1, 48, 65
475, -0.434, -0.0832, -0.0468, 0.766, 0.505, 0.121, 0.466, 0.292, 0.165, 30, 4.2, -2.3, 1.6e+02, 30, 3.7, -2.8, 1.5e+02, 30, 4.1, -2.3, 1.6e+02, 1.6e+02
295, -0.539, -0.0783, -0.289, 0.581, 0.671, 0.00469, 0.416, 0.0517, 0.011, 6.6, 0.007, -0.3, 11, 3.2, -0.13, 0.31, 7.6, 7.3, -0.0062, -0.3, 11, 9.9
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.1, -0.62, 1.6e+02, 30, 3.9, 0.28, 1.5e+02, 30, 4, -0.43, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.105, 30, 3.3, -1.4, 1.3e+02, 30, 3.6, 1, 1.4e+02, 30, 3.3, -1.3, 1.3e+02, 1.4e+02
475, -0.434, -0.0783, -0.289, 0.766, 0.505, 0.00469, 0.466, 0.292, 0.165, 30, -0.14, -0.0054, 32, 30, -0.11, 0.0069, 32, 30, -0.089, 0.02, 32, 32
295, -0.539, -0.0832, -0.0468, 0.581, 0.671, 0.121, 0.416, 0.0517, 0.011, 1, 0.39, 0.012, 14, 1, 0.41, 0.032, 14, 1, 0.4, 0.028, 14, 14
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.394, 0.011, 30, 4.3, -0.6, 1.6e+02, 30, 3.8, 0.67, 1.5e+02, 30, 3.9, -0.52, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.8, -1.1, 1.5e+02, 30, 3.2, 1.9, 1.3e+02, 30, 4.1, -0.2, 1.5e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.1, -0.22, 1.5e+02, 30, 4.2, 0.18, 1.6e+02, 30, 3.1, -2, 1.3e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, 0.03, 1.5e+02, 30, 3.4, 2.1, 1.4e+02, 30, 4.2, -0.26, 1.6e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0, 0.505, 0.00469, 0.416, 0.0517, 0.011, 1.9, -0.19, 0.083, 5, 1.8, -0.13, 0.14, 4.7, 1.6, 0.15, 0.078, 7.4, 5.7
475, -0.434, -0.0832, -0.289, 0.581, 0.671, 0.121, 0.416, 0.0517, 0.011, 30, 3.5, -1, 1.4e+02, 30, 3.1, -1.7, 1.3e+02, 30, 2.6, -2.2, 1.2e+02, 1.3e+02
295, -0.539, -0.0783, -0.0468, 0.766, 0.505, 0.00469, 0.466, 0.292, 0.165, 30, -0.038, 1.8, 49, 30, 2.6, 0.13, 1.1e+02, 30, 2.6, 0.3, 1.1e+02, 90
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.8, -0.69, 1.5e+02, 30, 3.9, 1.1, 1.5e+02, 30, 4.1, -0.32, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.9, -1.2, 1.5e+02, 30, 3.6, -1.7, 1.4e+02, 30, 3.8, -1.1, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.9, 0.46, 1.5e+02, 30, 3.8, -1.3, 1.5e+02, 30, 4.2, -0.38, 1.6e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.7, 1.4, 1.5e+02, 30, 4.1, 0.48, 1.5e+02, 30, 3.2, -2.2, 1.3e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.6, -0.25, 1.4e+02, 30, 4, 0.9, 1.5e+02, 30, 3.8, 0.44, 1.5e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, 0.16, 1.5e+02, 30, 4, -0.32, 1.5e+02, 30, 4.2, 1.1, 1.6e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.9, -0.96, 1.5e+02, 30, 4.1, 1.1, 1.6e+02, 30, 3.1, -2.3, 1.3e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.394, 0.011, 30, 3.6, -1, 1.4e+02, 30, 3.4, 0.68, 1.3e+02, 30, 2.8, 2.1, 1.2e+02, 1.3e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.8, -1.3, 1.5e+02, 30, 2.9, -2.5, 1.3e+02, 30, 3.7, 1.7, 1.4e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0, 0.416, 0.0517, 0.011, 30, 4, 0.79, 1.5e+02, 30, 4, -0.15, 1.5e+02, 30, 4, 1, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.8, -0.92, 1.5e+02, 30, 3.9, -0.79, 1.5e+02, 30, 4.1, -0.084, 1.5e+02, 1.5e+02
475, -0.434, -0.0783, -0.289, 0.766, 0.671, 0.121, 0.466, 0.0517, 0.165, 30, 3.4, -1, 1.3e+02, 30, 2.8, -2.1, 1.2e+02, 30, 3, -1.8, 1.3e+02, 1.3e+02
295, -0.539, -0.0832, -0.0468, 0.111, 0.505, 0.00469, 0.416, 0.292, 0.011, 1.7, 0.2, 0.1, 8.9, 1.7, 0.2, 0.1, 8.9, 1.8, 0.21, 0.12, 9.4, 9.1
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.2, -0.51, 1.6e+02, 30, 4.1, -0.15, 1.5e+02, 30, 3.9, 0.54, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.7, 0.6, 1.4e+02, 30, 4, 0.85, 1.5e+02, 30, 3.9, 1.5, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.5, -2, 1.4e+02, 30, 3.9, -0.64, 1.5e+02, 30, 3.7, -1.3, 1.4e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.5, 0.394, 0.011, 30, 3.8, 0.88, 1.5e+02, 30, 3.2, 1.7, 1.3e+02, 30, 3.6, -1, 1.4e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.394, 0, 30, 3.2, 1.1, 1.3e+02, 30, 3.5, -0.024, 1.4e+02, 30, 3.4, -1, 1.3e+02, 1.3e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.1, -0.85, 1.5e+02, 30, 3.8, -1.3, 1.5e+02, 30, 3.7, 1.6, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, -0.16, 1.5e+02, 30, 3.9, 0.16, 1.5e+02, 30, 3.6, -1.8, 1.4e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.9, -0.37, 1.5e+02, 27, 1.4, 2.9, 88, 30, 4, 0.73, 1.5e+02, 1.3e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.8, 1.3, 1.5e+02, 30, 3.4, -1.7, 1.4e+02, 30, 3.8, -1.4, 1.5e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.8, 0.88, 1.5e+02, 30, 2.7, 2.7, 1.2e+02, 30, 3.9, -1.4, 1.5e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.5, -1.5, 1.4e+02, 30, 4, -0.14, 1.5e+02, 30, 4, 0.0054, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.6, -1.4, 1.4e+02, 30, 2.7, 2.5, 1.2e+02, 30, 4.1, 0.54, 1.6e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, -0.33, 1.5e+02, 30, 3, 2.3, 1.3e+02, 30, 4, 0.6, 1.5e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 29, 2.8, -2.8, 1.2e+02, 30, 4, -0.97, 1.5e+02, 30, 4, 0.14, 1.5e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.5, 0.0517, 0.011, 30, 4.2, 0.36, 1.6e+02, 30, 3, -2.8, 1.3e+02, 30, 4.2, -0.3, 1.6e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.78, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 1.5, 0.37, 77, 30, 1.5, 0.06, 77, 30, 1.5, 0.34, 76, 76
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.5, 0.0517, 0.011, 30, 4.2, 0.69, 1.6e+02, 30, 4, -0.87, 1.5e+02, 30, 3.9, -1.1, 1.5e+02, 1.5e+02
295, -0.434, -0.0832, -0.0468, 0.581, 0.505, 0.121, 0.466, 0.292, 0.165, 30, 2.7, -1, 1.1e+02, 30, 2.5, -1.4, 1.1e+02, 30, 3, -0.12, 1.2e+02, 1.1e+02
475, -0.434, -0.0783, -0.0468, 0.766, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 0.11, -0.18, 35, 30, 0.18, -0.31, 38, 30, 0.19, -0.43, 40, 38
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.5, 0.0517, 0.011, 30, 4.2, 0.52, 1.6e+02, 30, 4.2, -0.15, 1.6e+02, 30, 4.1, -0.03, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.459, 0.00469, 0.416, 0.0517, 0.011, 30, 3.9, 0.4, 1.5e+02, 30, 3.7, -0.4, 1.4e+02, 30, 3.1, -1.7, 1.3e+02, 1.4e+02
475, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.121, 0.466, 0.0517, 0.011, 30, 4.6, -0.93, 1.7e+02, 30, 4.7, 0.28, 1.7e+02, 30, 4.6, 0.75, 1.7e+02, 1.7e+02
295, -0.434, -0.0832, -0.0468, 0.766, 0.505, 0.00469, 0.416, 0.292, 0.165, 30, 1, 1, 65, 30, 1.5, 0.3, 75, 30, -0.29, 0.25, 35, 58
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0, 0.416, 0.0517, 0.011, 30, 4.2, -0.55, 1.6e+02, 30, 3.7, 0.25, 1.4e+02, 30, 3.9, -0.65, 1.5e+02, 1.5e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, -2.1, 1.6e+02, 30, 4.6, 1.2, 1.7e+02, 30, 4.6, -0.51, 1.7e+02, 1.7e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.6, 2, 1.4e+02, 30, 3.8, -1.1, 1.5e+02, 30, 3.9, -0.15, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.341, 0.00469, 0.416, 0.0517, 0.011, 30, 2.1, 2.2, 1e+02, 30, 3.4, -0.56, 1.3e+02, 30, 3.3, 0.55, 1.3e+02, 1.2e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.3, -1.9, 1.3e+02, 30, 4, -1.1, 1.5e+02, 30, 4.1, 0.37, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.8, 0.071, 1.4e+02, 30, 3.9, 1.5, 1.5e+02, 30, 3.5, -1.8, 1.4e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, -0.65, 1.5e+02, 30, 3.9, -0.11, 1.5e+02, 30, 4, -0.091, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, 0.069, 1.5e+02, 30, 3.7, 0.53, 1.4e+02, 30, 3.9, 0.3, 1.5e+02, 1.5e+02
295, -0.434, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.5, -1.3, 1.7e+02, 30, 4.8, 0.31, 1.8e+02, 28, 3.3, -2.8, 1.4e+02, 1.6e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.8, -1, 1.5e+02, 30, 3.2, -2.2, 1.3e+02, 30, 3.7, 1.4, 1.4e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.4, -2.1, 1.4e+02, 30, 3.7, 1.5, 1.5e+02, 30, 3.8, 0.54, 1.5e+02, 1.4e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, 1, 1.5e+02, 30, 3.9, 0.46, 1.5e+02, 30, 4, 0.1, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.7, 0.00469, 0.416, 0.0517, 0.011, 0.95, 0.4, 0.014, 14, 0.95, 0.39, 0.0087, 14, 0.95, 0.39, 0.0075, 14, 14
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0, 30, 4.1, 0.58, 1.5e+02, 30, 3.9, -0.58, 1.5e+02, 30, 3.4, 1.5, 1.4e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4, 0.13, 1.5e+02, 30, 4.2, -0.098, 1.6e+02, 30, 4.1, -0.064, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 3.9, -1.4, 1.5e+02, 30, 4.1, 0.016, 1.5e+02, 30, 4, -0.55, 1.5e+02, 1.5e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.178, 0.0517, 0.011, 30, 2.7, -2.4, 1.2e+02, 30, 2.6, -2.2, 1.2e+02, 30, 3.9, -1.1, 1.5e+02, 1.3e+02
295, -0.434, -0.0832, -0.0468, 0.581, 0.505, 0.121, 0.416, 0.0517, 0.165, 30, 2.3, 0.16, 1e+02, 30, 2, 1.2, 94, 30, 2.2, -0.68, 99, 98
475, -0.434, -0.0783, -0.0468, 0.766, 0.505, 0.00469, 0.466, 0.292, 0.011, 30, -0.031, -0.33, 34, 30, -0.049, -0.32, 34, 30, -0.067, -0.4, 35, 35
295, 0, -0.0405, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, -2.6, 0.076, 57, 30, -2.6, -0.41, 57, 30, -0.28, 1.7, 49, 54
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.2, 0.059, 1.6e+02, 30, 4.3, 0.01, 1.6e+02, 30, 3.9, -0.68, 1.5e+02, 1.6e+02
295, -0.434, -0.0783, -0.0468, 0.581, 0.505, 0.00469, 0.416, 0.0517, 0.011, 30, 4.2, -0.39, 1.6e+02, 30, 3.7, -1.7, 1.5e+02, 30, 3.8, 1.2, 1.5e+02, 1.5e+02
475, -0.434, -0.0832, -0.0468, 0.581, 0.505, 0.00469, 0.466, 0.292, 0.011, 30, 2.4, -0.75, 1e+02, 30, 2.4, -0.71, 1.1e+02, 30, 2.5, -0.22, 1.1e+02, 1.1e+02
295, -0.434, -0.0783, -0.0468, 0.766, 0.505, 0.121, 0.416, 0.0517, 0.165, 30, 1.2, -0.15, 68, 30, 0.98, 0.082, 60, 30, 0.92, -0.2, 59, 62
